BenchmarkOpIndex1_MapHit_10-2                	 4151395	       280.7 ns/op	         0.0000120 alloc-gas/op	       192.6 ns/op(pure)	      16 B/op	       1 allocs/op
BenchmarkOpIndex1_MapHit_10-2                	 4186675	       280.3 ns/op	         0.0000119 alloc-gas/op	       192.3 ns/op(pure)	      16 B/op	       1 allocs/op
BenchmarkOpIndex1_MapHit_10-2                	 4074000	       280.0 ns/op	         0.0000123 alloc-gas/op	       191.3 ns/op(pure)	      16 B/op	       1 allocs/op
BenchmarkOpIndex1_MapHit_100-2               	 4277167	       279.7 ns/op	         0.0001169 alloc-gas/op	       191.1 ns/op(pure)	      16 B/op	       1 allocs/op
BenchmarkOpIndex1_MapHit_100-2               	 4271235	       279.8 ns/op	         0.0001171 alloc-gas/op	       191.0 ns/op(pure)	      16 B/op	       1 allocs/op
BenchmarkOpIndex1_MapHit_100-2               	 4272164	       277.4 ns/op	         0.0001170 alloc-gas/op	       188.4 ns/op(pure)	      16 B/op	       1 allocs/op
BenchmarkOpIndex1_MapHit_1000-2              	 4119342	       283.9 ns/op	         0.001214 alloc-gas/op	       194.5 ns/op(pure)	      16 B/op	       1 allocs/op
BenchmarkOpIndex1_MapHit_1000-2              	 3980217	       284.2 ns/op	         0.001256 alloc-gas/op	       195.6 ns/op(pure)	      16 B/op	       1 allocs/op
BenchmarkOpIndex1_MapHit_1000-2              	 4191668	       281.5 ns/op	         0.001193 alloc-gas/op	       192.1 ns/op(pure)	      16 B/op	       1 allocs/op
BenchmarkOpIndex1_MapHit_10000-2             	 3989785	       284.9 ns/op	         0.01253 alloc-gas/op	       194.6 ns/op(pure)	      16 B/op	       1 allocs/op
BenchmarkOpIndex1_MapHit_10000-2             	 3944114	       295.9 ns/op	         0.01268 alloc-gas/op	       205.9 ns/op(pure)	      16 B/op	       1 allocs/op
BenchmarkOpIndex1_MapHit_10000-2             	 4129200	       282.0 ns/op	         0.01211 alloc-gas/op	       192.1 ns/op(pure)	      16 B/op	       1 allocs/op
BenchmarkOpIndex1_MapHit_100000-2            	 3603532	       297.2 ns/op	         0.1388 alloc-gas/op	       195.6 ns/op(pure)	      20 B/op	       1 allocs/op
BenchmarkOpIndex1_MapHit_100000-2            	 3495446	       304.6 ns/op	         0.1430 alloc-gas/op	       203.1 ns/op(pure)	      20 B/op	       1 allocs/op
BenchmarkOpIndex1_MapHit_100000-2            	 3594528	       310.8 ns/op	         0.1391 alloc-gas/op	       207.4 ns/op(pure)	      20 B/op	       1 allocs/op
BenchmarkOpIndex1_MapMiss-2                  	 4398704	       267.9 ns/op	         0.0000114 alloc-gas/op	       183.9 ns/op(pure)	      16 B/op	       1 allocs/op
BenchmarkOpIndex1_MapMiss-2                  	 4378270	       267.6 ns/op	         0.0000114 alloc-gas/op	       183.5 ns/op(pure)	      16 B/op	       1 allocs/op
BenchmarkOpIndex1_MapMiss-2                  	 4381495	       270.8 ns/op	         0.0000114 alloc-gas/op	       186.6 ns/op(pure)	      16 B/op	       1 allocs/op
BenchmarkOpIndex1_MapStringKey_10-2          	 3937633	       299.5 ns/op	         0.0000267 alloc-gas/op	       184.2 ns/op(pure)	      40 B/op	       2 allocs/op
BenchmarkOpIndex1_MapStringKey_10-2          	 3909722	       300.4 ns/op	         0.0000269 alloc-gas/op	       185.1 ns/op(pure)	      40 B/op	       2 allocs/op
BenchmarkOpIndex1_MapStringKey_10-2          	 3888159	       318.0 ns/op	         0.0000270 alloc-gas/op	       192.3 ns/op(pure)	      40 B/op	       2 allocs/op
BenchmarkOpIndex1_MapStringKey_100-2         	 2810354	       421.6 ns/op	         0.0000530 alloc-gas/op	       281.2 ns/op(pure)	     256 B/op	       3 allocs/op
BenchmarkOpIndex1_MapStringKey_100-2         	 2781964	       439.2 ns/op	         0.0000536 alloc-gas/op	       299.2 ns/op(pure)	     256 B/op	       3 allocs/op
BenchmarkOpIndex1_MapStringKey_100-2         	 2771749	       429.2 ns/op	         0.0000538 alloc-gas/op	       286.7 ns/op(pure)	     256 B/op	       3 allocs/op
BenchmarkOpIndex1_MapStringKey_1000-2        	 1188338	      1004 ns/op	         0.0005604 alloc-gas/op	       736.0 ns/op(pure)	    2064 B/op	       3 allocs/op
BenchmarkOpIndex1_MapStringKey_1000-2        	 1182469	      1003 ns/op	         0.0005632 alloc-gas/op	       735.0 ns/op(pure)	    2064 B/op	       3 allocs/op
BenchmarkOpIndex1_MapStringKey_1000-2        	 1192644	      1010 ns/op	         0.0005584 alloc-gas/op	       744.5 ns/op(pure)	    2064 B/op	       3 allocs/op
BenchmarkOpIndex1_MapStringKey_10000-2       	  207603	      5027 ns/op	         0.02424 alloc-gas/op	      4733 ns/op(pure)	   20498 B/op	       3 allocs/op
BenchmarkOpIndex1_MapStringKey_10000-2       	  203923	      5052 ns/op	         0.02468 alloc-gas/op	      4384 ns/op(pure)	   20499 B/op	       3 allocs/op
BenchmarkOpIndex1_MapStringKey_10000-2       	  207280	      4962 ns/op	         0.02428 alloc-gas/op	      4432 ns/op(pure)	   20499 B/op	       3 allocs/op
BenchmarkOpSelector_1field-2                 	 7209039	       165.8 ns/op	         0.0000017 alloc-gas/op	        93.79 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpSelector_1field-2                 	 7176277	       166.5 ns/op	         0.0000017 alloc-gas/op	        94.35 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpSelector_1field-2                 	 7213708	       166.3 ns/op	         0.0000017 alloc-gas/op	        94.08 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpSelector_10fields-2               	 7174804	       166.3 ns/op	         0.0000017 alloc-gas/op	        94.21 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpSelector_10fields-2               	 7121134	       165.9 ns/op	         0.0000017 alloc-gas/op	        93.83 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpSelector_10fields-2               	 7202491	       166.3 ns/op	         0.0000017 alloc-gas/op	        94.11 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpSelector_100fields-2              	 7231981	       166.1 ns/op	         0.0000017 alloc-gas/op	        93.94 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpSelector_100fields-2              	 7182327	       165.5 ns/op	         0.0000017 alloc-gas/op	        93.57 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpSelector_100fields-2              	 7035474	       165.7 ns/op	         0.0000017 alloc-gas/op	        93.69 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpSelector_1000fields-2             	 7187478	       166.8 ns/op	         0.0000017 alloc-gas/op	        94.50 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpSelector_1000fields-2             	 7197386	       166.7 ns/op	         0.0000017 alloc-gas/op	        94.49 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpSelector_1000fields-2             	 7133137	       166.5 ns/op	         0.0000017 alloc-gas/op	        94.27 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpShl_2-2                           	 6895825	       172.3 ns/op	         0 alloc-gas/op	        84.10 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpShl_2-2                           	 6877206	       173.1 ns/op	         0 alloc-gas/op	        84.05 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpShl_2-2                           	 6851838	       172.5 ns/op	         0 alloc-gas/op	        84.21 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpShl_32-2                          	 6981068	       172.4 ns/op	         0 alloc-gas/op	        84.20 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpShl_32-2                          	 6936439	       172.7 ns/op	         0 alloc-gas/op	        84.32 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpShl_32-2                          	 7017098	       170.9 ns/op	         0 alloc-gas/op	        82.83 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpShl_62-2                          	 6930085	       172.9 ns/op	         0 alloc-gas/op	        84.70 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpShl_62-2                          	 7021852	       171.8 ns/op	         0 alloc-gas/op	        83.60 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpShl_62-2                          	 6831954	       170.9 ns/op	         0 alloc-gas/op	        82.82 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpShl_BigInt_10-2                   	 3432145	       339.1 ns/op	         0 alloc-gas/op	       238.4 ns/op(pure)	      80 B/op	       2 allocs/op
BenchmarkOpShl_BigInt_10-2                   	 3493622	       339.7 ns/op	         0 alloc-gas/op	       238.8 ns/op(pure)	      80 B/op	       2 allocs/op
BenchmarkOpShl_BigInt_10-2                   	 3518376	       338.0 ns/op	         0 alloc-gas/op	       237.4 ns/op(pure)	      80 B/op	       2 allocs/op
BenchmarkOpShl_BigInt_100-2                  	 3367540	       351.7 ns/op	         0 alloc-gas/op	       248.6 ns/op(pure)	      96 B/op	       2 allocs/op
BenchmarkOpShl_BigInt_100-2                  	 3420369	       350.1 ns/op	         0 alloc-gas/op	       247.8 ns/op(pure)	      96 B/op	       2 allocs/op
BenchmarkOpShl_BigInt_100-2                  	 3361161	       349.8 ns/op	         0 alloc-gas/op	       247.6 ns/op(pure)	      96 B/op	       2 allocs/op
BenchmarkOpShl_BigInt_1000-2                 	 2900512	       405.6 ns/op	         0 alloc-gas/op	       285.5 ns/op(pure)	     208 B/op	       2 allocs/op
BenchmarkOpShl_BigInt_1000-2                 	 2819539	       410.4 ns/op	         0 alloc-gas/op	       289.0 ns/op(pure)	     208 B/op	       2 allocs/op
BenchmarkOpShl_BigInt_1000-2                 	 2926951	       403.5 ns/op	         0 alloc-gas/op	       283.4 ns/op(pure)	     208 B/op	       2 allocs/op
BenchmarkOpBandn-2                           	 7525456	       158.7 ns/op	         0 alloc-gas/op	        75.29 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpBandn-2                           	 7532582	       160.9 ns/op	         0 alloc-gas/op	        76.37 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpBandn-2                           	 7534959	       160.0 ns/op	         0 alloc-gas/op	        76.21 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpIndex2_MapHit-2                   	 4365772	       268.8 ns/op	         0.0000115 alloc-gas/op	       185.7 ns/op(pure)	      16 B/op	       1 allocs/op
BenchmarkOpIndex2_MapHit-2                   	 4421716	       269.6 ns/op	         0.0000113 alloc-gas/op	       186.3 ns/op(pure)	      16 B/op	       1 allocs/op
BenchmarkOpIndex2_MapHit-2                   	 4370355	       270.3 ns/op	         0.0000114 alloc-gas/op	       185.9 ns/op(pure)	      16 B/op	       1 allocs/op
BenchmarkOpIndex2_MapMiss-2                  	 4439042	       265.1 ns/op	         0.0000113 alloc-gas/op	       181.0 ns/op(pure)	      16 B/op	       1 allocs/op
BenchmarkOpIndex2_MapMiss-2                  	 4509318	       265.3 ns/op	         0.0000111 alloc-gas/op	       181.2 ns/op(pure)	      16 B/op	       1 allocs/op
BenchmarkOpIndex2_MapMiss-2                  	 4370766	       268.3 ns/op	         0.0000114 alloc-gas/op	       181.6 ns/op(pure)	      16 B/op	       1 allocs/op
BenchmarkOpSlice_Array-2                     	 3060886	       378.5 ns/op	        18.00 alloc-gas/op	       276.5 ns/op(pure)	      96 B/op	       2 allocs/op
BenchmarkOpSlice_Array-2                     	 3109356	       381.9 ns/op	        18.00 alloc-gas/op	       280.0 ns/op(pure)	      96 B/op	       2 allocs/op
BenchmarkOpSlice_Array-2                     	 3065516	       379.5 ns/op	        18.00 alloc-gas/op	       278.1 ns/op(pure)	      96 B/op	       2 allocs/op
BenchmarkOpSlice_ByteArray-2                 	 3079292	       382.1 ns/op	        18.00 alloc-gas/op	       281.2 ns/op(pure)	      96 B/op	       2 allocs/op
BenchmarkOpSlice_ByteArray-2                 	 3129046	       381.7 ns/op	        18.00 alloc-gas/op	       280.3 ns/op(pure)	      96 B/op	       2 allocs/op
BenchmarkOpSlice_ByteArray-2                 	 3126057	       380.3 ns/op	        18.00 alloc-gas/op	       279.5 ns/op(pure)	      96 B/op	       2 allocs/op
BenchmarkOpSlice_Slice-2                     	 3781980	       312.9 ns/op	         5.000 alloc-gas/op	       215.0 ns/op(pure)	      48 B/op	       1 allocs/op
BenchmarkOpSlice_Slice-2                     	 3811720	       314.5 ns/op	         5.000 alloc-gas/op	       217.5 ns/op(pure)	      48 B/op	       1 allocs/op
BenchmarkOpSlice_Slice-2                     	 3796340	       312.4 ns/op	         5.000 alloc-gas/op	       214.8 ns/op(pure)	      48 B/op	       1 allocs/op
BenchmarkOpSlice_String_10-2                 	 3440660	       346.3 ns/op	         5.000 alloc-gas/op	       217.4 ns/op(pure)	      32 B/op	       2 allocs/op
BenchmarkOpSlice_String_10-2                 	 3442942	       344.6 ns/op	         5.000 alloc-gas/op	       216.6 ns/op(pure)	      32 B/op	       2 allocs/op
BenchmarkOpSlice_String_10-2                 	 3466516	       344.4 ns/op	         5.000 alloc-gas/op	       215.4 ns/op(pure)	      32 B/op	       2 allocs/op
BenchmarkOpSlice_String_100-2                	 3367657	       345.4 ns/op	         6.000 alloc-gas/op	       217.0 ns/op(pure)	      32 B/op	       2 allocs/op
BenchmarkOpSlice_String_100-2                	 3449847	       344.0 ns/op	         6.000 alloc-gas/op	       215.0 ns/op(pure)	      32 B/op	       2 allocs/op
BenchmarkOpSlice_String_100-2                	 3462585	       345.3 ns/op	         6.000 alloc-gas/op	       216.1 ns/op(pure)	      32 B/op	       2 allocs/op
BenchmarkOpSlice_String_1000-2               	 3453369	       345.9 ns/op	        30.00 alloc-gas/op	       217.6 ns/op(pure)	      32 B/op	       2 allocs/op
BenchmarkOpSlice_String_1000-2               	 3421156	       344.5 ns/op	        30.00 alloc-gas/op	       215.5 ns/op(pure)	      32 B/op	       2 allocs/op
BenchmarkOpSlice_String_1000-2               	 3457371	       344.2 ns/op	        30.00 alloc-gas/op	       215.1 ns/op(pure)	      32 B/op	       2 allocs/op
BenchmarkOpSlice_String_10000-2              	 3455422	       345.2 ns/op	       239.0 alloc-gas/op	       216.6 ns/op(pure)	      32 B/op	       2 allocs/op
BenchmarkOpSlice_String_10000-2              	 3394711	       349.0 ns/op	       239.0 alloc-gas/op	       218.5 ns/op(pure)	      32 B/op	       2 allocs/op
BenchmarkOpSlice_String_10000-2              	 3425883	       347.1 ns/op	       239.0 alloc-gas/op	       217.3 ns/op(pure)	      32 B/op	       2 allocs/op
BenchmarkOpStar-2                            	 5570830	       213.3 ns/op	         0 alloc-gas/op	       101.1 ns/op(pure)	      32 B/op	       1 allocs/op
BenchmarkOpStar-2                            	 5558892	       213.3 ns/op	         0 alloc-gas/op	       101.1 ns/op(pure)	      32 B/op	       1 allocs/op
BenchmarkOpStar-2                            	 5559166	       211.1 ns/op	         0 alloc-gas/op	       100.6 ns/op(pure)	      32 B/op	       1 allocs/op
BenchmarkOpTypeAssert1-2                     	 5968830	       200.3 ns/op	         0 alloc-gas/op	        82.05 ns/op(pure)	      16 B/op	       1 allocs/op
BenchmarkOpTypeAssert1-2                     	 5823062	       200.2 ns/op	         0 alloc-gas/op	        81.37 ns/op(pure)	      16 B/op	       1 allocs/op
BenchmarkOpTypeAssert1-2                     	 5913392	       201.5 ns/op	         0 alloc-gas/op	        82.49 ns/op(pure)	      16 B/op	       1 allocs/op
BenchmarkOpTypeAssert2_Hit-2                 	 5895879	       203.3 ns/op	         0 alloc-gas/op	        83.72 ns/op(pure)	      16 B/op	       1 allocs/op
BenchmarkOpTypeAssert2_Hit-2                 	 5890202	       204.1 ns/op	         0 alloc-gas/op	        84.22 ns/op(pure)	      16 B/op	       1 allocs/op
BenchmarkOpTypeAssert2_Hit-2                 	 5770207	       204.5 ns/op	         0 alloc-gas/op	        84.65 ns/op(pure)	      16 B/op	       1 allocs/op
BenchmarkOpTypeAssert2_Miss-2                	 5381941	       214.5 ns/op	         0 alloc-gas/op	        96.26 ns/op(pure)	      16 B/op	       1 allocs/op
BenchmarkOpTypeAssert2_Miss-2                	 5490429	       215.5 ns/op	         0 alloc-gas/op	        97.17 ns/op(pure)	      16 B/op	       1 allocs/op
BenchmarkOpTypeAssert2_Miss-2                	 5455095	       215.3 ns/op	         0 alloc-gas/op	        97.08 ns/op(pure)	      16 B/op	       1 allocs/op
BenchmarkOpConvert_IntToInt64-2              	 4073150	       288.9 ns/op	         0 alloc-gas/op	       160.4 ns/op(pure)	      64 B/op	       2 allocs/op
BenchmarkOpConvert_IntToInt64-2              	 4108051	       286.3 ns/op	         0 alloc-gas/op	       158.1 ns/op(pure)	      64 B/op	       2 allocs/op
BenchmarkOpConvert_IntToInt64-2              	 4088026	       290.6 ns/op	         0 alloc-gas/op	       161.9 ns/op(pure)	      64 B/op	       2 allocs/op
BenchmarkOpConvert_StringToBytes_10-2        	 2086592	       580.6 ns/op	        19.00 alloc-gas/op	       405.8 ns/op(pure)	     352 B/op	       6 allocs/op
BenchmarkOpConvert_StringToBytes_10-2        	 2119554	       565.4 ns/op	        19.00 alloc-gas/op	       393.7 ns/op(pure)	     352 B/op	       6 allocs/op
BenchmarkOpConvert_StringToBytes_10-2        	 2100729	       572.6 ns/op	        19.00 alloc-gas/op	       399.6 ns/op(pure)	     352 B/op	       6 allocs/op
BenchmarkOpConvert_StringToBytes_100-2       	 1932092	       611.8 ns/op	        24.00 alloc-gas/op	       432.0 ns/op(pure)	     448 B/op	       6 allocs/op
BenchmarkOpConvert_StringToBytes_100-2       	 1971561	       609.0 ns/op	        24.00 alloc-gas/op	       429.2 ns/op(pure)	     448 B/op	       6 allocs/op
BenchmarkOpConvert_StringToBytes_100-2       	 1957009	       604.1 ns/op	        24.00 alloc-gas/op	       423.1 ns/op(pure)	     448 B/op	       6 allocs/op
BenchmarkOpConvert_StringToBytes_1000-2      	 1251062	       962.0 ns/op	        69.00 alloc-gas/op	       723.8 ns/op(pure)	    1360 B/op	       6 allocs/op
BenchmarkOpConvert_StringToBytes_1000-2      	 1257452	       954.6 ns/op	        69.00 alloc-gas/op	       718.1 ns/op(pure)	    1360 B/op	       6 allocs/op
BenchmarkOpConvert_StringToBytes_1000-2      	 1242973	       943.9 ns/op	        69.00 alloc-gas/op	       710.6 ns/op(pure)	    1360 B/op	       6 allocs/op
BenchmarkOpConvert_StringToBytes_10000-2     	  357759	      2806 ns/op	       466.0 alloc-gas/op	      2487 ns/op(pure)	   10576 B/op	       6 allocs/op
BenchmarkOpConvert_StringToBytes_10000-2     	  428152	      2814 ns/op	       466.0 alloc-gas/op	      2492 ns/op(pure)	   10576 B/op	       6 allocs/op
BenchmarkOpConvert_StringToBytes_10000-2     	  414753	      2807 ns/op	       466.0 alloc-gas/op	      2480 ns/op(pure)	   10576 B/op	       6 allocs/op
BenchmarkOpInc_Int-2                         	 7346550	       161.9 ns/op	         0 alloc-gas/op	        90.92 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpInc_Int-2                         	 7406392	       162.3 ns/op	         0 alloc-gas/op	        91.15 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpInc_Int-2                         	 7358636	       163.3 ns/op	         0 alloc-gas/op	        92.08 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpDec_Int-2                         	 7250556	       164.6 ns/op	         0 alloc-gas/op	        91.06 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpDec_Int-2                         	 7168434	       165.6 ns/op	         0 alloc-gas/op	        91.94 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpDec_Int-2                         	 7109452	       164.7 ns/op	         0 alloc-gas/op	        91.30 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpAddAssign_Int-2                   	 6211982	       190.7 ns/op	         0 alloc-gas/op	       107.3 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpAddAssign_Int-2                   	 5848572	       207.6 ns/op	         0 alloc-gas/op	       122.5 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpAddAssign_Int-2                   	 5861596	       195.6 ns/op	         0 alloc-gas/op	       112.2 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpSubAssign_Int-2                   	 6558795	       183.2 ns/op	         0 alloc-gas/op	       100.2 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpSubAssign_Int-2                   	 6585294	       182.8 ns/op	         0 alloc-gas/op	        99.76 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpSubAssign_Int-2                   	 6594030	       183.0 ns/op	         0 alloc-gas/op	        99.98 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpMulAssign_Int-2                   	 6627938	       183.3 ns/op	         0 alloc-gas/op	        99.78 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpMulAssign_Int-2                   	 6542092	       202.3 ns/op	         0 alloc-gas/op	       119.3 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpMulAssign_Int-2                   	 6492976	       182.3 ns/op	         0 alloc-gas/op	        99.29 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpQuoAssign_Int-2                   	 6013831	       189.9 ns/op	         0 alloc-gas/op	       106.3 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpQuoAssign_Int-2                   	 6311300	       185.3 ns/op	         0 alloc-gas/op	       101.8 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpQuoAssign_Int-2                   	 6387090	       194.7 ns/op	         0 alloc-gas/op	       111.4 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpRemAssign_Int-2                   	 6038343	       190.8 ns/op	         0 alloc-gas/op	       107.3 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpRemAssign_Int-2                   	 6543229	       200.7 ns/op	         0 alloc-gas/op	       116.0 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpRemAssign_Int-2                   	 5970445	       184.9 ns/op	         0 alloc-gas/op	       101.7 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpBandAssign_Int-2                  	 6656931	       177.2 ns/op	         0 alloc-gas/op	        93.22 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpBandAssign_Int-2                  	 6364534	       174.7 ns/op	         0 alloc-gas/op	        91.88 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpBandAssign_Int-2                  	 6795606	       185.1 ns/op	         0 alloc-gas/op	       101.7 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpBorAssign_Int-2                   	 6101977	       176.3 ns/op	         0 alloc-gas/op	        93.10 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpBorAssign_Int-2                   	 6795436	       176.6 ns/op	         0 alloc-gas/op	        92.68 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpBorAssign_Int-2                   	 6814940	       176.7 ns/op	         0 alloc-gas/op	        93.69 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpXorAssign_Int-2                   	 6243220	       199.6 ns/op	         0 alloc-gas/op	       115.0 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpXorAssign_Int-2                   	 6701815	       177.2 ns/op	         0 alloc-gas/op	        94.03 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpXorAssign_Int-2                   	 6809780	       188.2 ns/op	         0 alloc-gas/op	       105.0 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpShlAssign_Int-2                   	 6347870	       187.5 ns/op	         0 alloc-gas/op	       102.8 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpShlAssign_Int-2                   	 6429460	       186.7 ns/op	         0 alloc-gas/op	       102.1 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpShlAssign_Int-2                   	 6378560	       189.5 ns/op	         0 alloc-gas/op	       104.5 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpShrAssign_Int-2                   	 6242043	       188.9 ns/op	         0 alloc-gas/op	       104.0 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpShrAssign_Int-2                   	 6318418	       200.8 ns/op	         0 alloc-gas/op	       109.8 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpShrAssign_Int-2                   	 6250597	       192.7 ns/op	         0 alloc-gas/op	       107.4 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpBandnAssign_Int-2                 	 6764502	       178.3 ns/op	         0 alloc-gas/op	        94.66 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpBandnAssign_Int-2                 	 6744141	       180.6 ns/op	         0 alloc-gas/op	        96.99 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpBandnAssign_Int-2                 	 6820392	       179.7 ns/op	         0 alloc-gas/op	        95.99 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpDefine_1-2                        	 5308435	       230.6 ns/op	         0 alloc-gas/op	       156.2 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpDefine_1-2                        	 5300192	       225.0 ns/op	         0 alloc-gas/op	       151.0 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpDefine_1-2                        	 5270017	       226.7 ns/op	         0 alloc-gas/op	       152.2 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpDefine_10-2                       	  986530	      1051 ns/op	         0 alloc-gas/op	       894.1 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpDefine_10-2                       	 1142686	      1046 ns/op	         0 alloc-gas/op	       890.2 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpDefine_10-2                       	 1000000	      1046 ns/op	         0 alloc-gas/op	       889.8 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpDefine_100-2                      	  127326	      9095 ns/op	         0 alloc-gas/op	      8122 ns/op(pure)	       2 B/op	       0 allocs/op
BenchmarkOpDefine_100-2                      	  127383	      9078 ns/op	         0 alloc-gas/op	      8106 ns/op(pure)	       2 B/op	       0 allocs/op
BenchmarkOpDefine_100-2                      	  131532	      9079 ns/op	         0 alloc-gas/op	      8099 ns/op(pure)	       2 B/op	       0 allocs/op
BenchmarkOpDefine_1000-2                     	   13164	     90926 ns/op	         0 alloc-gas/op	     80965 ns/op(pure)	      48 B/op	       0 allocs/op
BenchmarkOpDefine_1000-2                     	   13197	     91393 ns/op	         0 alloc-gas/op	     81443 ns/op(pure)	      48 B/op	       0 allocs/op
BenchmarkOpDefine_1000-2                     	   13275	     90811 ns/op	         0 alloc-gas/op	     80725 ns/op(pure)	      30 B/op	       0 allocs/op
BenchmarkOpAssign_1-2                        	 4826473	       251.6 ns/op	         0 alloc-gas/op	       171.8 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpAssign_1-2                        	 4499088	       239.6 ns/op	         0 alloc-gas/op	       160.3 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpAssign_1-2                        	 5081582	       235.3 ns/op	         0 alloc-gas/op	       155.7 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpAssign_10-2                       	  895006	      1147 ns/op	         0 alloc-gas/op	       931.8 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpAssign_10-2                       	  985170	      1148 ns/op	         0 alloc-gas/op	       932.6 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpAssign_10-2                       	  911508	      1156 ns/op	         0 alloc-gas/op	       939.9 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpAssign_100-2                      	  115695	     10170 ns/op	         0 alloc-gas/op	      8584 ns/op(pure)	       2 B/op	       0 allocs/op
BenchmarkOpAssign_100-2                      	  116852	     10156 ns/op	         0 alloc-gas/op	      8566 ns/op(pure)	       0 B/op	       0 allocs/op
BenchmarkOpAssign_100-2                      	  118400	     10144 ns/op	         0 alloc-gas/op	      8556 ns/op(pure)	       2 B/op	       0 allocs/op
